employee_id,department,job_level,experience_years,on_time_delivery_rate,bug_count,training_hours,avg_login_hours,peer_score,manager_score,target_perf_band
EMP_02542,Marketing,Junior,8.8,0.64,1,16,8.5,3.8,4.5,High
EMP_02543,Customer Support,Mid,18.9,1.0,0,14,8.6,2.4,2.6,Medium
EMP_02544,Sales,Lead,4.7,0.48,2,22,10.5,2.7,2.4,Low
EMP_02545,Engineering,Junior,5.5,0.55,11,15,8.4,3.3,3.8,Low
EMP_02546,Sales,Junior,2.5,0.51,2,15,9.3,3.4,4.9,High
EMP_02547,Engineering,Senior,12.3,0.97,10,16,8.5,2.8,2.8,Low
EMP_02548,Sales,Junior,13.8,1.0,0,19,8.5,3.1,3.9,High
EMP_02549,Sales,Senior,13.0,0.84,0,12,6.8,1.9,3.0,Low
EMP_02550,Engineering,Senior,17.3,0.89,9,12,11.9,1.8,4.3,Medium
EMP_02551,Engineering,Lead,10.0,0.61,10,15,3.6,3.5,2.8,Low
EMP_02552,Engineering,Mid,3.1,0.92,12,18,7.1,4.8,3.7,Medium
EMP_02553,Customer Support,Mid,6.1,0.7,1,13,7.5,2.3,4.4,High
EMP_02554,Customer Support,Mid,13.4,0.86,0,9,9.6,3.3,2.4,Low
EMP_02555,Engineering,Mid,12.5,0.71,10,12,6.1,3.5,4.0,Medium
EMP_02556,HR,Mid,10.9,0.67,0,20,7.9,3.8,3.2,Medium
EMP_02557,Sales,Junior,13.8,0.99,0,18,9.4,3.1,4.2,High
EMP_02558,Engineering,Mid,12.9,0.81,10,21,6.4,2.6,3.8,Low
EMP_02559,Engineering,Mid,17.7,0.99,9,11,8.0,4.0,3.2,High
EMP_02560,Sales,Senior,11.9,0.76,0,13,7.9,1.9,3.4,Low
EMP_02561,Marketing,Senior,15.7,0.63,0,14,7.3,3.8,2.0,Low
EMP_02562,Marketing,Mid,5.3,0.57,1,16,8.3,2.9,4.2,Medium
EMP_02563,Engineering,Junior,13.7,0.75,10,18,7.6,3.7,5.0,High
EMP_02564,Engineering,Senior,18.1,0.69,9,17,9.7,4.4,3.1,Medium
EMP_02565,Sales,Mid,8.0,0.51,1,10,9.0,3.0,3.5,Low
EMP_02566,Engineering,Senior,15.7,0.94,9,17,7.9,3.2,4.8,Medium
EMP_02567,Engineering,Lead,14.6,0.66,10,11,8.3,3.2,2.1,Low
EMP_02568,Engineering,Junior,1.7,0.64,12,12,7.6,5.0,3.9,Medium
EMP_02569,Customer Support,Senior,11.8,0.76,0,11,10.2,3.4,4.8,High
EMP_02570,Customer Support,Junior,3.0,0.54,2,20,8.9,3.4,3.0,Medium
EMP_02571,Sales,Mid,19.4,1.0,0,12,8.0,3.4,3.1,High
EMP_02572,Customer Support,Mid,16.3,0.6,0,16,8.9,4.6,4.6,High
EMP_02573,Engineering,Junior,2.6,0.67,12,14,11.0,3.0,2.6,Low
EMP_02574,Sales,Senior,2.9,0.67,2,21,7.2,4.1,4.2,High
EMP_02575,Engineering,Junior,12.1,0.71,10,12,9.5,2.9,3.8,Medium
EMP_02576,Sales,Junior,7.2,0.48,1,15,8.8,2.8,4.4,Medium
EMP_02577,HR,Mid,1.2,0.74,2,11,7.9,3.8,3.4,Medium
EMP_02578,Sales,Senior,11.1,0.82,0,12,7.1,4.5,4.7,High
EMP_02579,Engineering,Lead,8.1,0.58,11,12,9.5,3.2,3.2,Low
EMP_02580,Sales,Senior,2.5,0.73,2,11,8.6,3.2,2.3,Low
EMP_02581,Engineering,Mid,16.1,0.82,9,14,10.4,4.0,2.3,Medium
EMP_02582,Customer Support,Mid,18.3,0.59,0,11,10.0,3.5,2.6,Medium
EMP_02583,Sales,Junior,15.3,0.62,0,14,8.7,4.0,4.0,Medium
EMP_02584,Sales,Junior,16.5,0.94,0,24,7.1,2.2,2.9,Low
EMP_02585,Sales,Mid,4.7,0.69,2,22,11.3,2.7,3.5,Medium
EMP_02586,Sales,Mid,5.6,0.57,1,14,7.3,3.5,3.6,Medium
EMP_02587,Engineering,Mid,4.6,0.52,12,24,9.4,3.9,2.9,Low
EMP_02588,Marketing,Senior,15.4,0.68,0,14,5.5,3.4,3.6,Medium
EMP_02589,Engineering,Mid,19.0,0.72,9,13,10.6,3.6,4.3,High
EMP_02590,Marketing,Junior,14.5,0.62,0,15,5.1,4.0,3.5,Medium
EMP_02591,Customer Support,Junior,17.7,0.52,0,19,7.7,2.5,4.2,Medium
EMP_02592,Customer Support,Senior,13.0,0.9,0,19,6.6,4.0,3.2,High
EMP_02593,Sales,Senior,8.1,0.83,1,16,10.3,4.3,3.7,High
EMP_02594,Sales,Senior,8.8,0.5,1,14,7.1,3.2,3.6,Medium
EMP_02595,Engineering,Junior,2.0,0.64,12,12,9.0,2.8,4.4,Medium
EMP_02596,Marketing,Lead,1.1,0.48,2,12,8.6,4.2,3.8,Medium
EMP_02597,Engineering,Junior,14.1,0.7,10,17,6.0,4.9,3.0,Low
EMP_02598,Sales,Junior,9.0,0.64,1,15,9.7,3.6,3.9,High
EMP_02599,Engineering,Lead,11.3,0.65,10,23,8.2,2.8,2.7,Medium
EMP_02600,Engineering,Junior,11.4,1.0,10,11,10.5,3.5,3.8,Medium
EMP_02601,Sales,Mid,5.9,0.59,1,17,9.1,2.8,3.5,Low
EMP_02602,Engineering,Junior,9.8,0.58,11,12,7.1,4.1,3.6,Medium
EMP_02603,Marketing,Mid,9.7,0.58,1,13,7.9,3.5,3.5,Low
EMP_02604,Engineering,Lead,8.1,0.84,11,21,7.9,2.8,3.0,Medium
EMP_02605,Engineering,Mid,16.5,0.52,9,15,9.4,3.7,2.9,Low
EMP_02606,Sales,Mid,9.3,0.58,1,19,9.3,3.0,4.4,Medium
EMP_02607,Engineering,Junior,12.3,0.94,10,13,7.2,2.4,5.0,High
EMP_02608,Engineering,Mid,18.0,0.82,9,18,9.6,4.1,3.7,High
EMP_02609,Marketing,Mid,17.4,0.8,0,14,8.8,3.7,3.5,Medium
EMP_02610,Engineering,Junior,17.9,1.0,9,16,9.2,3.1,2.5,Medium
EMP_02611,Customer Support,Mid,5.8,0.69,1,23,9.0,4.5,2.1,Medium
EMP_02612,Engineering,Junior,1.2,0.51,12,18,9.4,2.9,2.2,Low
EMP_02613,Engineering,Lead,5.6,0.61,11,18,6.8,3.2,3.9,Medium
EMP_02614,Marketing,Mid,5.9,0.49,1,11,8.5,3.8,2.1,Low
EMP_02615,Engineering,Junior,18.2,0.97,9,18,9.7,4.2,4.0,Medium
EMP_02616,Engineering,Mid,13.2,0.82,10,15,9.9,3.8,2.6,Medium
EMP_02617,Engineering,Mid,2.1,0.79,12,16,9.9,3.0,3.6,Low
EMP_02618,Engineering,Senior,3.1,0.81,12,13,6.9,3.3,3.2,Medium
EMP_02619,Customer Support,Lead,3.5,0.57,2,19,11.3,3.0,2.7,Low
EMP_02620,Engineering,Mid,12.8,0.59,10,17,10.8,3.2,2.4,Low
EMP_02621,Marketing,Senior,14.8,0.74,0,10,6.9,3.3,2.1,Medium
EMP_02622,Customer Support,Mid,17.3,0.64,0,6,7.8,3.8,2.6,Low
EMP_02623,Sales,Junior,18.8,0.81,0,15,9.2,2.9,5.0,High
EMP_02624,Customer Support,Mid,4.4,0.81,2,18,7.1,4.3,4.5,High
EMP_02625,Engineering,Mid,6.5,0.64,11,15,9.1,3.5,3.6,Medium
EMP_02626,HR,Mid,5.2,0.67,1,15,8.5,2.8,3.2,Medium
EMP_02627,Engineering,Senior,7.5,0.66,11,13,10.1,3.8,3.0,Low
EMP_02628,Marketing,Mid,18.3,0.9,0,17,8.8,3.4,3.6,Medium
EMP_02629,Sales,Lead,11.7,0.62,0,17,5.2,3.1,3.0,Medium
EMP_02630,Engineering,Senior,14.9,0.42,10,19,9.5,4.6,3.0,Medium
EMP_02631,Sales,Mid,10.1,0.77,0,17,10.0,3.2,3.9,Medium
EMP_02632,Marketing,Mid,1.1,0.76,2,10,8.1,3.1,2.7,Low
EMP_02633,Engineering,Mid,1.8,0.68,12,15,8.4,4.3,1.5,Low
EMP_02634,Engineering,Lead,11.0,0.61,10,11,8.4,3.9,3.0,Medium
EMP_02635,Marketing,Mid,14.5,0.57,0,13,7.3,4.1,4.7,High
EMP_02636,Marketing,Junior,4.7,0.72,2,15,11.9,3.0,2.2,Medium
EMP_02637,HR,Mid,14.6,0.77,0,18,7.0,3.7,2.5,High
EMP_02638,Marketing,Mid,16.3,0.74,0,16,9.6,2.4,3.0,Medium
EMP_02639,HR,Junior,8.5,0.96,1,14,9.6,2.0,2.2,Low
EMP_02640,Marketing,Junior,15.1,0.61,0,13,7.5,3.0,4.7,Medium
EMP_02641,Engineering,Mid,8.4,0.95,11,23,6.8,3.5,3.6,Medium
EMP_02642,Engineering,Mid,13.7,0.74,10,14,8.0,5.0,2.1,Low
EMP_02643,Marketing,Mid,15.4,0.48,0,22,9.2,4.5,3.4,Medium
EMP_02644,Sales,Junior,19.8,0.77,0,17,8.7,2.6,3.5,High
EMP_02645,Engineering,Junior,7.2,0.82,11,12,10.9,4.2,3.3,Medium
EMP_02646,Engineering,Mid,8.5,0.63,11,14,7.3,2.4,3.4,Low
EMP_02647,HR,Mid,3.7,0.42,2,19,7.4,4.7,3.4,Medium
EMP_02648,Sales,Junior,4.5,0.62,2,15,9.5,3.1,3.7,Medium
EMP_02649,Sales,Mid,14.0,0.61,0,13,5.7,3.0,3.8,High
EMP_02650,Sales,Mid,18.4,0.86,0,11,7.4,4.3,2.3,High
EMP_02651,Engineering,Junior,8.2,0.8,11,12,8.0,3.1,3.5,Medium
EMP_02652,Engineering,Junior,4.0,0.48,12,6,8.2,4.9,3.6,Low
EMP_02653,Engineering,Junior,6.1,0.56,11,14,7.4,3.0,3.0,Low
EMP_02654,Engineering,Senior,9.4,0.81,11,11,5.5,4.2,4.9,High
EMP_02655,Marketing,Senior,6.2,0.53,1,16,10.3,3.6,3.4,Medium
EMP_02656,Sales,Senior,5.1,0.49,1,25,10.2,4.0,3.9,High
EMP_02657,Customer Support,Senior,14.9,0.57,0,14,5.7,2.7,3.1,Low
EMP_02658,Customer Support,Mid,0.7,0.66,2,18,9.2,2.0,3.3,Medium
EMP_02659,Engineering,Mid,11.0,0.76,10,10,8.0,2.7,3.8,Medium
EMP_02660,Marketing,Mid,16.0,0.66,0,18,9.0,3.2,2.4,Low
EMP_02661,Sales,Junior,5.7,0.66,1,10,8.6,3.3,4.1,High
EMP_02662,Customer Support,Mid,12.3,0.95,0,19,6.0,3.1,2.5,Medium
EMP_02663,Engineering,Senior,13.5,0.59,10,12,9.4,1.8,4.2,Medium
EMP_02664,Marketing,Mid,13.3,0.44,0,10,7.4,3.0,3.3,Low
EMP_02665,Sales,Mid,9.2,0.76,1,7,4.3,3.5,5.0,High
EMP_02666,Engineering,Junior,7.3,0.66,11,12,8.5,3.3,4.3,Low
EMP_02667,Engineering,Mid,16.8,0.66,9,10,5.9,3.2,4.3,Medium
EMP_02668,Marketing,Mid,15.3,0.85,0,14,9.9,3.1,3.6,Medium
EMP_02669,Marketing,Senior,6.8,0.79,1,16,7.8,3.5,4.3,High
EMP_02670,Engineering,Mid,2.5,0.29,12,16,8.3,2.7,4.1,Low
EMP_02671,Sales,Senior,1.9,0.52,2,9,9.0,3.3,2.0,Low
EMP_02672,Engineering,Mid,2.3,0.97,12,12,8.4,3.2,2.8,Medium
EMP_02673,Marketing,Senior,11.9,0.81,0,16,7.3,2.5,2.8,Low
EMP_02674,Engineering,Mid,1.5,0.72,12,20,9.9,3.4,2.9,Low
EMP_02675,Customer Support,Mid,7.1,0.85,1,15,8.0,1.9,3.3,Low
EMP_02676,Engineering,Mid,15.2,0.75,9,19,6.5,3.0,3.9,Medium
EMP_02677,Engineering,Senior,6.2,0.78,11,19,8.7,3.8,4.4,High
EMP_02678,Engineering,Lead,15.4,0.86,9,9,8.1,3.8,4.0,Medium
EMP_02679,Engineering,Junior,15.0,0.83,9,13,8.2,3.5,4.5,High
EMP_02680,Sales,Junior,5.3,0.6,1,15,8.4,3.7,2.7,Medium
EMP_02681,Engineering,Lead,14.7,0.77,10,15,8.3,4.0,3.1,Medium
EMP_02682,Customer Support,Mid,15.1,0.66,0,14,10.4,3.6,3.3,High
EMP_02683,Engineering,Mid,8.3,0.68,11,7,7.0,4.4,3.0,Medium
EMP_02684,Engineering,Mid,4.6,0.47,12,13,5.1,1.8,2.6,Low
EMP_02685,Engineering,Junior,10.7,0.59,10,16,8.2,4.2,3.8,Medium
EMP_02686,Engineering,Senior,18.5,0.74,9,16,9.4,1.8,2.9,Low
EMP_02687,Engineering,Senior,13.0,0.59,10,12,5.9,3.0,4.1,Medium
EMP_02688,Sales,Mid,3.9,0.56,2,15,8.7,4.1,2.5,Low
EMP_02689,Sales,Mid,13.8,0.71,0,13,6.1,4.0,4.2,High
EMP_02690,Sales,Senior,8.8,0.75,1,13,9.5,2.7,3.7,Medium
EMP_02691,Sales,Junior,12.0,0.86,0,8,8.2,3.5,3.7,Medium
EMP_02692,Sales,Senior,14.8,0.68,0,16,6.9,3.0,3.7,Medium
EMP_02693,Engineering,Junior,10.5,0.91,10,10,5.8,4.2,3.4,High
EMP_02694,Sales,Mid,16.4,0.9,0,10,11.5,3.4,3.4,High
EMP_02695,HR,Lead,14.6,0.82,0,12,11.7,3.0,3.3,Medium
EMP_02696,Sales,Mid,12.5,0.75,0,13,6.6,3.8,3.7,Medium
EMP_02697,Marketing,Mid,3.4,0.68,2,11,6.5,4.0,3.9,Medium
EMP_02698,Engineering,Mid,16.8,0.95,9,11,8.3,3.3,3.1,Medium
EMP_02699,Marketing,Mid,18.8,0.97,0,13,7.6,4.0,4.6,High
EMP_02700,Marketing,Junior,3.2,0.83,2,12,7.7,4.7,3.2,Medium
EMP_02701,Sales,Lead,10.0,0.71,0,20,8.6,1.8,2.9,Low
EMP_02702,HR,Senior,5.5,0.74,1,12,11.1,4.5,3.4,Medium
EMP_02703,Engineering,Mid,15.2,0.95,9,11,10.2,4.6,2.9,Medium
EMP_02704,Engineering,Mid,14.6,0.65,10,9,7.7,3.9,3.9,Medium
EMP_02705,Marketing,Junior,3.2,0.58,2,15,9.3,3.2,3.4,Medium
EMP_02706,Customer Support,Junior,17.6,0.78,0,17,5.4,2.3,4.1,Medium
EMP_02707,Engineering,Mid,4.0,0.77,12,11,8.4,3.5,3.5,Medium
EMP_02708,Engineering,Senior,16.0,0.9,9,15,7.8,3.2,3.4,High
EMP_02709,Engineering,Mid,9.4,0.66,11,24,9.6,2.4,3.2,Low
EMP_02710,Engineering,Senior,6.9,0.44,11,13,9.1,3.0,4.2,Medium
EMP_02711,Marketing,Junior,3.6,0.67,2,12,8.7,3.5,3.3,Medium
EMP_02712,Sales,Mid,3.8,0.5,2,18,8.9,3.7,3.7,Medium
EMP_02713,Engineering,Junior,13.4,0.51,10,12,7.5,2.7,4.3,Medium
EMP_02714,Engineering,Mid,11.2,0.52,10,14,9.7,1.6,3.4,Low
EMP_02715,Engineering,Junior,2.9,0.68,12,13,8.9,3.3,3.4,Medium
EMP_02716,Engineering,Lead,2.7,0.83,12,19,8.0,2.8,3.3,Low
EMP_02717,Sales,Junior,1.9,0.62,2,12,8.3,3.2,3.7,Medium
EMP_02718,HR,Lead,15.0,0.78,0,21,9.5,1.9,4.1,High
EMP_02719,Customer Support,Mid,14.4,0.92,0,19,9.6,3.2,4.1,High
EMP_02720,Engineering,Lead,1.6,0.38,12,16,7.7,3.8,3.9,Low
EMP_02721,Customer Support,Mid,11.4,0.79,0,13,6.9,3.1,4.5,High
EMP_02722,Marketing,Lead,2.2,0.62,2,14,7.5,3.6,3.6,Medium
EMP_02723,Marketing,Junior,18.1,0.87,0,15,7.6,3.3,4.6,High
EMP_02724,Sales,Senior,18.2,0.71,0,16,8.4,1.9,4.3,Medium
EMP_02725,Engineering,Lead,14.1,0.62,10,9,10.0,3.6,3.0,Low
EMP_02726,Engineering,Junior,18.6,0.81,9,10,7.5,2.9,4.1,Medium
EMP_02727,Engineering,Junior,16.3,1.0,9,20,8.8,2.4,2.0,Low
EMP_02728,Engineering,Mid,16.7,0.9,9,11,7.9,4.0,4.5,Medium
EMP_02729,Engineering,Lead,11.6,0.64,10,16,8.2,3.7,3.4,Medium
EMP_02730,Sales,Mid,6.5,0.46,1,17,8.7,3.0,2.9,Low
EMP_02731,Marketing,Mid,4.7,0.39,2,14,10.0,3.4,2.1,Low
EMP_02732,Sales,Junior,6.9,0.87,1,16,8.6,3.6,3.4,Medium
EMP_02733,Engineering,Junior,12.8,0.58,10,22,4.3,2.1,4.5,Medium
EMP_02734,HR,Senior,3.9,0.59,2,14,7.9,2.6,3.7,Low
EMP_02735,Customer Support,Junior,5.5,0.85,1,21,10.6,2.6,3.2,Low
EMP_02736,Marketing,Mid,9.6,0.45,1,13,9.9,3.9,3.3,Medium
EMP_02737,HR,Lead,5.0,0.87,1,17,9.4,4.8,4.6,High
EMP_02738,Sales,Junior,12.0,0.68,0,11,10.0,4.0,4.1,Medium
EMP_02739,HR,Mid,18.5,0.61,0,11,9.4,3.6,3.5,Medium
EMP_02740,Engineering,Junior,15.1,0.71,9,24,9.9,2.7,4.2,Medium
EMP_02741,Engineering,Mid,13.5,0.63,10,12,6.5,4.1,4.1,Medium
EMP_02742,Engineering,Junior,11.9,0.79,10,16,8.1,3.2,2.8,Medium
EMP_02743,Engineering,Senior,10.0,0.6,10,15,8.4,2.7,3.2,Medium
EMP_02744,Engineering,Mid,4.1,0.35,12,14,8.3,4.1,4.6,Low
EMP_02745,Sales,Mid,17.9,0.75,0,12,7.3,4.6,4.0,Medium
EMP_02746,Marketing,Mid,5.3,0.45,1,13,8.4,4.1,4.9,Medium
EMP_02747,Sales,Junior,2.3,0.65,2,22,5.6,5.0,4.0,High
EMP_02748,Engineering,Senior,15.1,0.57,9,13,8.9,2.9,2.9,Low
EMP_02749,Customer Support,Mid,3.9,0.57,2,11,7.2,3.1,3.5,Low
EMP_02750,Sales,Mid,7.8,0.71,1,11,4.9,2.8,4.1,Medium
EMP_02751,Engineering,Junior,1.1,0.58,12,12,8.2,2.8,3.5,Low
EMP_02752,Marketing,Mid,3.2,0.67,2,12,10.5,4.6,3.5,Medium
EMP_02753,Engineering,Junior,3.9,0.74,12,9,5.3,2.6,5.0,Medium
EMP_02754,Engineering,Mid,1.6,0.44,12,9,7.8,3.1,3.3,Low
EMP_02755,Customer Support,Junior,13.3,0.72,0,16,5.8,4.5,3.8,Medium
EMP_02756,Engineering,Senior,16.8,0.27,9,13,8.6,3.8,3.7,Low
EMP_02757,Sales,Junior,7.8,0.72,1,13,9.5,2.7,4.2,Medium
EMP_02758,Customer Support,Senior,17.6,0.73,0,17,7.0,3.4,3.7,Medium
EMP_02759,Marketing,Senior,4.7,0.5,2,14,7.6,2.1,3.6,Low
EMP_02760,Engineering,Junior,6.8,0.72,11,10,8.0,3.3,5.0,High
EMP_02761,Engineering,Mid,3.4,0.81,12,16,10.1,3.6,3.4,Medium
EMP_02762,Engineering,Junior,12.6,0.65,10,13,6.1,3.6,4.1,Medium
EMP_02763,Sales,Mid,8.7,0.55,1,15,7.5,5.0,2.5,Low
EMP_02764,Sales,Senior,12.5,0.75,0,18,10.6,4.1,3.5,Medium
EMP_02765,Engineering,Mid,15.4,0.55,9,16,7.1,2.6,3.4,Low
EMP_02766,HR,Mid,11.1,0.61,0,18,7.6,3.6,3.4,Medium
EMP_02767,Sales,Junior,12.7,0.91,0,12,8.5,3.4,2.1,Medium
EMP_02768,Engineering,Mid,18.7,0.8,9,21,11.7,5.0,3.2,Medium
EMP_02769,Sales,Junior,6.3,0.38,1,26,6.5,3.1,2.8,Low
EMP_02770,Marketing,Senior,7.5,0.41,1,14,9.3,3.6,4.4,Medium
EMP_02771,Engineering,Mid,14.5,0.77,10,16,6.4,3.7,2.8,Medium
EMP_02772,Engineering,Senior,12.4,0.85,10,19,6.7,2.6,4.0,Medium
EMP_02773,Customer Support,Junior,4.0,0.4,2,14,7.4,2.3,4.0,Low
EMP_02774,Sales,Mid,7.8,0.75,1,22,8.9,3.3,3.0,High
EMP_02775,Sales,Mid,9.6,0.9,1,18,7.4,4.0,2.8,Medium
EMP_02776,Sales,Junior,8.7,0.97,1,10,8.4,2.4,3.3,Medium
EMP_02777,Engineering,Mid,4.0,0.69,12,11,7.1,3.4,3.2,Medium
EMP_02778,Engineering,Senior,18.5,0.86,9,20,8.3,3.0,2.7,Medium
EMP_02779,Sales,Senior,15.4,0.43,0,13,6.3,2.0,3.3,Medium
EMP_02780,Engineering,Mid,9.9,1.0,11,14,6.3,3.7,3.7,Medium
EMP_02781,Engineering,Mid,13.8,0.65,10,11,7.4,3.8,2.5,Low
EMP_02782,Customer Support,Junior,18.0,0.64,0,9,9.1,4.0,3.3,Medium
EMP_02783,HR,Senior,3.2,0.59,2,18,8.5,4.1,3.1,Medium
EMP_02784,Marketing,Junior,5.4,0.88,1,18,7.0,3.4,3.6,Medium
EMP_02785,Customer Support,Lead,11.1,1.0,0,11,6.5,3.8,5.0,High
EMP_02786,Engineering,Mid,16.1,0.78,9,17,9.8,3.7,2.3,Low
EMP_02787,HR,Mid,1.2,0.76,2,8,10.2,1.4,3.4,Low
EMP_02788,Engineering,Lead,19.7,0.8,9,25,9.0,2.3,3.7,Medium
EMP_02789,HR,Junior,9.4,0.54,1,12,8.7,2.9,3.1,Low
EMP_02790,HR,Mid,7.5,0.9,1,14,5.0,3.5,3.8,Medium
EMP_02791,Marketing,Mid,6.2,0.57,1,15,9.1,3.7,2.3,Low
EMP_02792,HR,Junior,3.9,0.87,2,14,10.6,4.0,3.2,Medium
EMP_02793,Sales,Mid,15.9,0.95,0,12,9.8,4.0,1.4,Low
EMP_02794,Engineering,Mid,19.1,0.88,9,9,9.7,3.6,3.3,Medium
EMP_02795,Sales,Senior,8.6,0.96,1,18,5.7,3.9,2.5,High
EMP_02796,Sales,Junior,19.1,1.0,0,16,7.1,4.7,3.8,High
EMP_02797,Engineering,Lead,16.6,0.74,9,9,8.0,3.8,4.6,High
EMP_02798,Sales,Junior,9.9,0.58,1,17,7.1,3.5,3.7,Medium
EMP_02799,HR,Junior,13.6,0.46,0,22,6.5,3.9,3.4,High
EMP_02800,Engineering,Junior,9.0,1.0,11,10,8.8,4.2,3.1,High
EMP_02801,Marketing,Junior,11.4,0.65,0,11,9.7,4.7,3.3,Medium
EMP_02802,Customer Support,Junior,1.6,0.79,2,19,6.1,2.6,3.3,Medium
EMP_02803,Customer Support,Lead,14.1,0.63,0,14,9.8,2.2,3.5,Medium
EMP_02804,HR,Mid,1.5,0.85,2,13,8.5,3.7,3.9,High
EMP_02805,Sales,Junior,16.4,0.66,0,12,10.6,2.3,2.9,Medium
EMP_02806,HR,Junior,16.6,0.59,0,15,9.4,3.3,4.4,Medium
EMP_02807,Marketing,Senior,5.1,0.62,1,15,8.4,4.9,3.3,Medium
EMP_02808,Engineering,Senior,6.8,0.59,11,18,8.4,3.5,3.5,Medium
EMP_02809,Sales,Junior,9.9,0.79,1,11,8.2,3.5,4.5,High
EMP_02810,Marketing,Junior,12.1,0.71,0,15,10.9,3.2,1.8,Low
EMP_02811,Engineering,Junior,6.1,0.76,11,8,9.1,4.7,1.5,Low
EMP_02812,Sales,Junior,12.1,0.68,0,13,7.6,3.8,3.8,Medium
EMP_02813,Marketing,Junior,6.3,0.56,1,18,9.1,3.1,3.5,Medium
EMP_02814,Engineering,Mid,1.6,0.53,12,15,8.9,4.7,4.7,Medium
EMP_02815,Sales,Junior,0.5,0.91,2,17,7.6,3.6,2.6,Medium
EMP_02816,Marketing,Mid,2.5,0.66,2,15,7.0,3.2,3.9,High
EMP_02817,Sales,Junior,15.9,0.46,0,13,10.0,1.8,3.2,Low
EMP_02818,Engineering,Lead,19.2,0.71,9,11,7.8,3.6,4.3,Medium
EMP_02819,Engineering,Lead,8.8,0.7,11,16,7.7,3.1,1.8,Low
EMP_02820,Engineering,Mid,10.5,0.98,10,16,9.1,3.2,3.3,High
EMP_02821,Customer Support,Mid,3.4,0.79,2,10,7.4,3.2,4.1,Medium
EMP_02822,Engineering,Mid,11.2,0.57,10,13,8.5,2.0,2.9,Low
EMP_02823,Sales,Mid,3.3,1.0,2,15,7.6,5.0,3.5,High
EMP_02824,Engineering,Senior,12.4,0.72,10,4,4.3,2.9,3.5,Low
EMP_02825,Engineering,Mid,18.7,0.97,9,18,8.8,4.0,3.8,High
EMP_02826,Customer Support,Senior,4.3,0.47,2,17,8.6,3.3,2.6,Low
EMP_02827,Marketing,Lead,15.4,0.39,0,14,8.7,1.3,3.1,Low
EMP_02828,Engineering,Mid,1.0,0.4,12,9,5.1,3.4,3.9,Medium
EMP_02829,Sales,Mid,7.8,0.19,1,18,6.2,3.6,4.1,Low
EMP_02830,Engineering,Junior,2.7,0.94,12,15,9.9,3.1,3.6,Medium
EMP_02831,Sales,Junior,7.4,0.71,1,19,8.3,4.7,3.2,High
EMP_02832,Marketing,Mid,3.9,0.5,2,19,5.4,4.9,3.6,Medium
EMP_02833,Engineering,Junior,7.8,0.75,11,13,8.3,3.7,4.2,High
EMP_02834,Engineering,Senior,8.6,0.71,11,12,5.8,3.8,3.7,Medium
EMP_02835,Engineering,Junior,6.4,0.76,11,19,7.3,2.6,2.6,Medium
EMP_02836,Customer Support,Mid,13.3,0.91,0,15,8.6,2.6,2.6,Medium
EMP_02837,HR,Mid,18.4,0.74,0,15,8.6,3.0,3.5,Medium
EMP_02838,Engineering,Mid,8.3,0.55,11,13,9.7,5.0,2.2,Low
EMP_02839,Marketing,Mid,4.3,0.77,2,17,8.9,3.1,4.1,High
EMP_02840,Engineering,Senior,5.8,0.78,11,19,9.0,4.6,2.8,Medium
EMP_02841,Engineering,Mid,17.2,0.79,9,11,7.6,2.9,2.6,Low
EMP_02842,Marketing,Mid,11.6,1.0,0,19,6.9,2.7,4.9,High
EMP_02843,Customer Support,Junior,9.4,0.63,1,10,8.3,3.1,3.1,Low
EMP_02844,HR,Mid,3.4,0.5,2,13,9.7,3.1,3.7,Low
EMP_02845,Sales,Senior,9.3,0.76,1,25,9.4,2.9,4.0,High
EMP_02846,Engineering,Mid,5.9,0.56,11,18,7.9,4.7,4.7,Medium
EMP_02847,Marketing,Senior,18.9,0.86,0,19,8.1,3.5,3.0,High
EMP_02848,Engineering,Mid,17.7,0.65,9,21,6.8,3.3,3.6,Low
EMP_02849,Sales,Junior,2.1,0.56,2,8,9.9,3.5,3.4,Low
EMP_02850,Engineering,Junior,10.6,0.99,10,19,10.6,4.2,5.0,High
EMP_02851,Marketing,Mid,4.9,0.59,2,19,8.9,3.5,1.9,Low
EMP_02852,Engineering,Mid,8.5,0.57,11,15,5.7,3.7,3.4,Medium
EMP_02853,Engineering,Senior,17.6,0.95,9,14,9.2,4.3,3.5,High
EMP_02854,Customer Support,Junior,10.8,0.55,0,9,10.7,2.6,3.4,Low
EMP_02855,Engineering,Mid,7.0,0.57,11,11,6.5,2.8,2.3,Low
EMP_02856,Sales,Mid,4.6,0.73,2,14,9.5,3.6,2.0,Low
EMP_02857,Engineering,Mid,16.1,0.9,9,9,7.9,2.9,2.3,Medium
EMP_02858,Engineering,Junior,12.7,0.91,10,19,10.1,3.3,4.2,High
EMP_02859,Engineering,Junior,9.6,0.58,11,14,6.5,2.6,3.5,Low
EMP_02860,Engineering,Junior,4.7,0.74,12,8,7.5,2.8,2.1,Low
EMP_02861,Customer Support,Junior,7.0,0.6,1,13,5.8,4.4,4.6,Medium
EMP_02862,Engineering,Junior,19.2,0.7,9,14,8.7,3.2,5.0,Medium
EMP_02863,HR,Junior,10.6,0.89,0,15,9.0,3.1,3.7,High
EMP_02864,Sales,Mid,8.3,0.6,1,8,8.7,2.8,3.8,Medium
EMP_02865,Sales,Mid,10.7,0.75,0,16,7.4,2.8,3.6,High
